Gene,log2FC,Pvalue,Padj
GCNT1,1.3204399999999996,0.001570942772358218,33.97163745224646
GDF11,1.1543633333333343,8.18071905677511e-06,0.17690804960276177
GDPD3,1.2870266666666668,0.0011342179089220616,24.527462280439583
GLIPR2,1.0864733333333323,0.001488287069616213,32.18420788045061
GLT8D2,1.4543366666666664,0.00023999903736071388,5.189979182925438
GNAI1,1.4560466666666665,6.255594716993394e-05,1.3527723575498216
GPC6,1.1784666666666652,0.00011056234906787972,2.390910798592899
GPNMB,1.3578333333333354,5.7728866731909836e-05,1.2483867430775502
GPR162,1.1342800000000013,0.0003520113309088557,7.612245030904004
GRAMD3,1.1483966666666667,8.633879430563856e-05,1.8670764268594338
GRIA2,1.335396666666667,0.0001906864820490807,4.12359517431137
GRIK2,1.8714666666666666,0.00011892169642801058,2.571681685255729
GRIN2A,1.0582199999999995,0.0009735050370885709,21.052046427040345
GRM8,1.0197499999999993,0.00010495710221273146,2.269697335350318
GRN,1.0302333333333333,8.285950549602987e-05,1.7918368063516459
GSTM2,1.0637699999999999,0.0009472880176702624,20.485103382119423
GSTT1,1.0537933333333331,0.00029201348088627794,6.31479152416576
GTF2A1L,1.4213266666666682,0.0017637723926075745,38.1415779901388
GTF2IRD2B,1.9207750000000017,5.6591890280879455e-05,1.2237996273240181
GUCY1B2,1.216120000000001,0.0005852264984217767,12.655523028370922
GXYLT2,1.1372,0.0002929997473134498,6.336119535653352
H6PD,1.2023133333333327,0.0003677499757282604,7.952593225123631
HBP1,1.5513000000000012,9.068931656214755e-05,1.9611564706564406
HDAC5,1.0025466666666656,6.72942312133151e-05,1.4552377499879392
HECTD2,1.1838966666666648,0.0010175804224764808,22.005176636053896
HECW2,1.5131033333333335,1.0600493093818188e-05,0.22923566315381833
HERC6,1.1347633333333338,2.6670209721985706e-05,0.5767432852379409
HHLA3,1.3944799999999997,8.417181695540325e-05,1.8202155416605952
HIST1H3E,1.11341,0.00032843245301464427,7.102351796441682
